Reactome_ID;Description;Cluster_glay;Indegree;category_SignalTransduction;category_Metabolism;category_ImmuneSystem;category_Metabolismofproteins;category_Geneexpression(Transcription);category_DevelopmentalBiology;category_Disease;category_Vesicle-mediatedtransport;category_Transportofsmallmolecules;category_MetabolismofRNA;category_Hemostasis;category_CellCycle;category_Cellularresponsestoexternalstimuli;category_NeuronalSystem;category_Extracellularmatrixorganization;category_DNARepair;category_Organellebiogenesisandmaintenance;category_Chromatinorganization;category_Musclecontraction;category_ProgrammedCellDeath;category_DNAReplication;category_Cell-Cellcommunication;category_Reproduction;category_CircadianClock;category_Mitophagy;category_Digestionandabsorption
R-HSA-6802952;Signaling by BRAF and RAF fusions;35;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6802953;RAS signaling downstream of NF1 loss-of-function variants;35;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6802955;Paradoxical activation of RAF signaling by kinase inactive BRAF;35;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6802957;Oncogenic MAPK signaling;35;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803157;Antimicrobial peptides;34;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803204;TP53 Regulates Transcription of Genes Involved in Cytochrome C Release;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803205;TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803207;TP53 Regulates Transcription of Caspase Activators and Caspases;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803211;TP53 Regulates Transcription of Death Receptors and Ligands;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803529;FGFR2 alternative splicing;39;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6803544;Ion influx/efflux at host-pathogen interface;34;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804114;TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804115;TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804116;TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804754;Regulation of TP53 Expression;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804756;Regulation of TP53 Activity through Phosphorylation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804757;Regulation of TP53 Degradation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804758;Regulation of TP53 Activity through Acetylation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804759;Regulation of TP53 Activity through Association with Co-factors;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6804760;Regulation of TP53 Activity through Methylation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6805567;Keratinization;33;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6806003;Regulation of TP53 Expression and Degradation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6806664;Metabolism of vitamin K;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6806667;Metabolism of fat-soluble vitamins;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6806834;Signaling by MET;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6806942;MET Receptor Activation;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807004;Negative regulation of MET activity;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807047;Cholesterol biosynthesis via desmosterol;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807062;Cholesterol biosynthesis via lathosterol;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807070;PTEN Regulation;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807505;RNA polymerase II transcribes snRNA genes;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6807878;COPI-mediated anterograde transport;5;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6809371;Formation of the cornified envelope;33;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6809583;Retinoid metabolism disease events;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811434;COPI-dependent Golgi-to-ER retrograde traffic;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811436;COPI-independent Golgi-to-ER retrograde traffic;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811438;Intra-Golgi traffic;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811440;Retrograde transport at the Trans-Golgi-Network;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811442;Intra-Golgi and retrograde Golgi-to-ER traffic;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811555;PI5P Regulates TP53 Acetylation;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6811558;PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6814122;Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-6814848;Glycerophospholipid catabolism;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68616;Assembly of the ORC complex at the origin of replication;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-68689;CDC6 association with the ORC:origin complex;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-68827;CDT1 association with the CDC6:ORC:origin complex;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-68867;Assembly of the pre-replicative complex;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-68875;Mitotic Prophase;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68877;Mitotic Prometaphase;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68881;Mitotic Metaphase/Anaphase Transition;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68882;Mitotic Anaphase;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68884;Mitotic Telophase/Cytokinesis;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68886;M Phase;32;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68911;G2 Phase;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-68949;Orc1 removal from chromatin;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-68952;DNA replication initiation;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69002;DNA Replication Pre-Initiation;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69017;CDK-mediated phosphorylation and removal of Cdc6;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69052;Switching of origins to a post-replicative state;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69109;Leading Strand Synthesis;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69166;Removal of the Flap Intermediate;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69183;Processive synthesis on the lagging strand;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69186;Lagging Strand Synthesis;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69190;DNA strand elongation;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R-HSA-69200;Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69202;Cyclin E associated events during G1/S transition;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69205;G1/S-Specific Transcription;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69206;G1/S Transition;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69229;Ubiquitin-dependent degradation of Cyclin D1;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69231;Cyclin D associated events in G1;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69236;G1 Phase;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69242;S Phase;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69273;Cyclin A/B1/B2 associated events during G2/M transition;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69275;G2/M Transition;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69278;Cell Cycle, Mitotic;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69416;Dimerization of procaspase-8;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R-HSA-69473;G2/M DNA damage checkpoint;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69478;G2/M DNA replication checkpoint;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69481;G2/M Checkpoints;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69541;Stabilization of p53;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69560;Transcriptional activation of p53 responsive genes;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69563;p53-Dependent G1 DNA Damage Response;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69580;p53-Dependent G1/S DNA damage checkpoint;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69601;Ubiquitin Mediated Degradation of Phosphorylated Cdc25A;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69610;p53-Independent DNA Damage Response;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69613;p53-Independent G1/S DNA damage checkpoint;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69615;G1/S DNA Damage Checkpoints;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69618;Mitotic Spindle Checkpoint;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69620;Cell Cycle Checkpoints;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69656;Cyclin A:Cdk2-associated events at S phase entry;28;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-69895;Transcriptional  activation of  cell cycle inhibitor p21;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70171;Glycolysis;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70221;Glycogen breakdown (glycogenolysis);15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70263;Gluconeogenesis;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70268;Pyruvate metabolism;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70326;Glucose metabolism;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70350;Fructose catabolism;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70370;Galactose catabolism;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70614;Amino acid synthesis and interconversion (transamination);31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70635;Urea cycle;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70688;Proline catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70895;Branched-chain amino acid catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-70921;Histidine catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71032;Propionyl-CoA catabolism;17;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71064;Lysine catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71182;Phenylalanine and tyrosine catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71240;Tryptophan catabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71262;Carnitine synthesis;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71288;Creatine metabolism;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71291;Metabolism of amino acids and derivatives;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71336;Pentose phosphate pathway;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71384;Ethanol oxidation;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71387;Metabolism of carbohydrates;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71403;Citric acid cycle (TCA cycle);19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71406;Pyruvate metabolism and Citric Acid (TCA) cycle;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-71737;Pyrophosphate hydrolysis;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72086;mRNA Capping;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72163;mRNA Splicing - Major Pathway;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72165;mRNA Splicing - Minor Pathway;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72172;mRNA Splicing;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72187;mRNA 3'-end processing;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72200;mRNA Editing: C to U Conversion;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72202;Transport of Mature Transcript to Cytoplasm;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72203;Processing of Capped Intron-Containing Pre-mRNA;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72306;tRNA processing;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72312;rRNA processing;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72613;Eukaryotic Translation Initiation;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72649;Translation initiation complex formation;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72662;Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72689;Formation of a pool of free 40S subunits;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72695;Formation of the ternary complex, and subsequently, the 43S complex;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72702;Ribosomal scanning and start codon recognition;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72706;GTP hydrolysis and joining of the 60S ribosomal subunit;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72731;Recycling of eIF2:GDP;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72737;Cap-dependent Translation Initiation;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72764;Eukaryotic Translation Termination;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-72766;Translation;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-727802;Transport of nucleotide sugars;44;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73614;Pyrimidine salvage;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73621;Pyrimidine catabolism;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73728;RNA Polymerase I Promoter Opening;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73762;RNA Polymerase I Transcription Initiation;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73772;RNA Polymerase I Promoter Escape;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73776;RNA Polymerase II Promoter Escape;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73777;RNA Polymerase I Chain Elongation;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73779;RNA Polymerase II Transcription Pre-Initiation And Promoter Opening;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73780;RNA Polymerase III Chain Elongation;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73817;Purine ribonucleoside monophosphate biosynthesis;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73843;5-Phosphoribose 1-diphosphate biosynthesis;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73854;RNA Polymerase I Promoter Clearance;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73856;RNA Polymerase II Transcription Termination;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73857;RNA Polymerase II Transcription;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73863;RNA Polymerase I Transcription Termination;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73864;RNA Polymerase I Transcription;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73884;Base Excision Repair;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73886;Chromosome Maintenance;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73887;Death Receptor Signalling;27;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-73893;DNA Damage Bypass;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73927;Depurination;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73928;Depyrimidination;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73929;Base-Excision Repair, AP Site Formation;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73930;Abasic sugar-phosphate removal via the single-nucleotide replacement pathway;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73933;Resolution of Abasic Sites (AP sites);30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73942;DNA Damage Reversal;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73943;Reversal of alkylation damage by DNA dioxygenases;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R-HSA-73980;RNA Polymerase III Transcription Termination;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R-HSA-74158;RNA Polymerase III Transcription;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
